budget,popularity,release_date,revenue,runtime,title,vote_average
2883848,11.845107,1959-03-18,25000000.0,122.0,Some Like It Hot,8.0
4000000,7.098731,1963-12-05,13474588.0,113.0,Charade,7.7
878000,13.916101,1942-11-26,10462500.0,102.0,Casablanca,7.9
375000,5.782544,1941-11-18,1000000.0,100.0,The Maltese Falcon,7.8
17000000,12.494394,1964-10-21,72070731.0,170.0,My Fair Lady,7.4
2238813,7.359741,1954-09-28,10000000.0,113.0,Sabrina,7.4
1500000,11.954806,1953-09-02,12000000.0,119.0,Roman Holiday,7.8
2777000,22.064932,1939-08-15,33754967.0,102.0,The Wizard of Oz,7.4
4000000,14.240357,1939-12-15,400176459.0,238.0,Gone with the Wind,7.7
1752000,11.709777,1950-08-10,5000000.0,110.0,Sunset Boulevard,8.2
839727,15.811921,1941-04-30,23217674.0,119.0,Citizen Kane,8.0
10500000,22.494622,1968-04-10,68700000.0,149.0,2001: A Space Odyssey,7.9
1400000,12.06308,1950-11-09,63463.0,138.0,All About Eve,8.0
1688000,5.076649,1939-01-01,2270000.0,133.0,The Women,6.4
1288000,8.590813,1940-04-12,6000000.0,130.0,Rebecca,7.7
2000000,10.135111,1946-08-15,24464742.0,102.0,Notorious,7.8
1500000,5.47596,1945-12-28,7000000.0,111.0,Spellbound,7.3
2500000,5.490505,1955-08-03,8750000.0,106.0,To Catch a Thief,7.1
1365000,5.120036,1939-10-06,2279000.0,110.0,Ninotchka,7.3
2033000,10.685036,1938-05-13,3981000.0,102.0,The Adventures of Robin Hood,7.6
1020000,9.884516,1944-10-11,2000000.0,88.0,Laura,7.6
4000000,3.166544,1937-09-01,0.0,97.0,Lost Horizon,6.8
609000,7.122093,1935-09-06,3202000.0,101.0,Top Hat,7.4
5400000,10.864284,1956-10-10,35000000.0,201.0,Giant,7.5
1,6.42883,1955-03-09,5.0,115.0,East of Eden,7.5
226408,10.573867,1934-05-25,1423000.0,93.0,The Thin Man,7.4
6000000,6.164226,1956-10-17,42000000.0,167.0,Around the World in Eighty Days,6.5
3180000,15.031588,1946-12-20,9644124.0,130.0,It's a Wonderful Life,8.0
1500000,8.168694,1939-10-19,9600000.0,129.0,Mr. Smith Goes to Washington,7.9
1073000,6.60577,1938-02-18,0.0,102.0,Bringing Up Baby,7.6
114000,14.384198,1968-10-01,30000000.0,96.0,Night of the Living Dead,7.5
1300000,6.636872,1951-12-03,10750000.0,105.0,The African Queen,7.4
1000000,2.001733,1953-11-24,0.0,89.0,Beat the Devil,6.2
3000000,11.794846,1958-02-17,17570324.0,108.0,Cat on a Hot Tin Roof,7.6
4,1.914697,1932-12-08,25.0,89.0,A Farewell to Arms,6.2
25000000,7.370163,1996-09-13,51702483.0,100.0,Maximum Risk,5.3
28000000,6.728199,1996-10-25,16900000.0,132.0,Michael Collins,6.8
67000000,11.845918,1996-09-20,47267001.0,101.0,Last Man Standing,6.2
9000000,6.85606,1996-11-06,41590886.0,118.0,Set It Off,6.9
2300000,2.781581,1996-09-06,49620.0,88.0,Curdled,6.2
38000000,4.990506,1996-09-27,17380126.0,118.0,Extreme Measures,5.7
45000000,5.918737,1996-10-04,0.0,92.0,The Glimmer Man,4.7
50000000,3.998494,1996-10-11,22540359.0,113.0,The Chamber,5.9
5000000,8.722406,1954-12-23,28200000.0,127.0,"20,000 Leagues Under the Sea",6.9
14000000,8.30721,1993-09-30,154864401.0,98.0,Cool Runnings,6.8
2900000,14.436858,1950-03-04,263591415.0,74.0,Cinderella,6.8
3000000,10.636458,1963-12-25,22182353.0,79.0,The Sword in the Stone,6.9
48000000,10.639244,1991-06-14,390493908.0,143.0,Robin Hood: Prince of Thieves,6.6
6000000,15.11549,1964-08-27,102272727.0,139.0,Mary Poppins,7.4
812000,14.655879,1941-10-22,1600000.0,64.0,Dumbo,6.8
10000000,7.644722,1977-11-03,0.0,128.0,Pete's Dragon,6.4
20000000,10.362012,1971-10-07,17900000.0,117.0,Bedknobs and Broomsticks,6.8
3000000,16.488937,1951-07-03,572000000.0,75.0,Alice in Wonderland,7.0
12000000,10.197106,1981-07-10,29800000.0,82.0,The Fox and the Hound,7.0
3000000,7.088533,1996-08-23,0.0,110.0,Freeway,6.5
8200000,9.06773,1965-03-02,286214286.0,174.0,The Sound of Music,7.4
28000000,16.640522,1988-07-15,140767956.0,131.0,Die Hard,7.5
10000000,6.685948,1992-03-05,32101000.0,108.0,The Lawnmower Man,5.4
4500000,11.223572,1996-05-24,13417292.0,142.0,Secrets & Lies,7.1
16000000,2.167132,1996-09-04,1985001.0,125.0,Surviving Picasso,5.3
65000000,14.482345,1996-10-11,89456761.0,120.0,The Long Kiss Goodnight,6.4
50000000,10.789928,1996-10-11,75000000.0,109.0,The Ghost and the Darkness,6.4
2400000,5.230661,1996-10-16,5731103.0,120.0,Get on the Bus,7.0
45000000,3.733574,1997-01-31,2154540.0,103.0,Shadow Conspiracy,4.0
7000000,3.379677,1996-02-06,405000.0,123.0,Jude,6.6
20000000,9.649113,1996-12-06,0.0,101.0,Everyone Says I Love You,6.5
14500000,11.774061,1996-10-31,147298761.0,120.0,Romeo + Juliet,6.7
200000,6.578025,1996-10-18,4505922.0,94.0,Swingers,6.8
44000000,9.198283,1996-10-18,165615285.0,147.0,Sleepers,7.3
120,0.347124,1993-10-01,0.0,115.0,For the Moment,7.4
3000000,12.416635,1971-06-29,4000000.0,100.0,Willy Wonka & the Chocolate Factory,7.4
2000000,6.048904,1973-12-17,18344729.0,89.0,Sleeper,7.0
2000000,4.331819,1971-04-28,11833696.0,82.0,Bananas,6.7
7500000,11.400353,1988-07-15,62493712.0,108.0,A Fish Called Wanda,7.1
4000000,10.714173,1979-08-17,20045115.0,94.0,Life of Brian,7.7
12000000,4.473327,1965-07-01,25333333.0,160.0,The Great Race,7.2
2500000,12.109198,1967-07-18,50700000.0,111.0,Bonnie and Clyde,7.6
1400000,7.853231,1954-05-29,3000000.0,104.0,Dial M for Murder,7.9
6000000,14.044122,1987-08-21,213954274.0,100.0,Dirty Dancing,7.1
1200000,12.22034,1992-09-02,14661007.0,99.0,Reservoir Dogs,8.1
6000000,18.206972,1986-12-18,138530565.0,120.0,Platoon,7.5
6500000,8.051891,1989-07-05,30218387.0,97.0,Weekend at Bernie's,6.4
49000000,16.628427,1992-03-20,352927224.0,127.0,Basic Instinct,6.5
38000000,7.829619,1991-03-01,34416893.0,140.0,The Doors,6.7
3705538,7.404329,1992-09-02,62548947.0,112.0,The Crying Game,6.9
12500000,6.792215,1992-09-15,10725228.0,100.0,Glengarry Glen Ross,7.5
12000000,15.417202,1982-12-08,30036000.0,151.0,Sophie's Choice,7.4
10500000,19.358546,1982-04-03,792965326.0,115.0,E.T. the Extra-Terrestrial,7.3
60000000,7.046753,1990-06-27,157920733.0,107.0,Days of Thunder,5.9
15000000,20.301019,1986-05-16,356830601.0,110.0,Top Gun,6.7
1500000,10.968169,1955-10-27,0.0,111.0,Rebel Without a Cause,7.6
1800000,7.301719,1951-09-18,8000000.0,125.0,A Streetcar Named Desire,7.6
12500000,2.772039,1996-01-26,1227324.0,99.0,The Funeral,7.3
36000000,9.178371,1996-10-12,20300385.0,129.0,The People vs. Larry Flynt,6.8
5000000,6.501177,1975-05-21,41833347.0,113.0,The Return of the Pink Panther,6.7
6788000,7.88101,1991-04-19,13878334.0,103.0,Drop Dead Fred,5.9
70000000,9.809585,1989-08-09,90000098.0,139.0,The Abyss,7.1
1000000,9.194572,1980-02-08,21378361.0,89.0,The Fog,6.4
6000000,10.124544,1981-05-22,50244700.0,99.0,Escape from New York,6.9
1000000,6.715512,1981-04-03,17985893.0,91.0,The Howling,6.4
4940939,4.883274,1986-08-27,0.0,120.0,Jean de Florette,7.6
400000,10.43389,1975-03-13,5028948.0,91.0,Monty Python and the Holy Grail,7.8
500000,1.163947,1996-05-15,0.0,123.0,Three Lives and Only One Death,8.0
7000000,2.661026,1996-11-01,1100000.0,80.0,Bad Moon,5.7
4000000,12.565447,1991-04-17,1794187.0,99.0,Delicatessen,7.4
935000,8.548518,1957-09-18,0.0,88.0,Paths of Glory,8.2
27000000,15.564161,1996-11-14,231976425.0,162.0,The English Patient,7.0
645180,5.841931,1989-07-21,14743391.0,103.0,My Left Foot: The Story of Christy Brown,7.5
1200000,12.293656,1989-08-18,0.0,100.0,"Sex, Lies, and Videotape",6.7
3000000,3.233531,1992-08-20,33946224.0,94.0,Strictly Ballroom,6.2
4,1.325299,1991-05-10,29.0,119.0,Madonna: Truth or Dare,6.3
500000,4.101295,1990-03-13,3779620.0,71.0,Paris is Burning,8.2
3000000,35.529554,1975-11-18,108981275.0,133.0,One Flew Over the Cuckoo's Nest,8.3
18000000,19.470959,1980-05-17,538400000.0,124.0,The Empire Strikes Back,8.2
16000000,15.15267,1987-09-18,30857814.0,98.0,The Princess Bride,7.6
18000000,19.901576,1981-06-12,389925971.0,115.0,Raiders of the Lost Ark,7.7
15000000,9.837287,1985-02-20,0.0,132.0,Brazil,7.6
18500000,21.761179,1986-07-18,183316455.0,137.0,Aliens,7.7
1200000,16.788787,1966-12-23,6000000.0,161.0,"The Good, the Bad and the Ugly",8.1
350000,16.503959,1957-03-25,1000000.0,96.0,12 Angry Men,8.2
15000000,10.893332,1962-12-10,69995385.0,216.0,Lawrence of Arabia,7.8
2200000,17.112594,1971-12-18,26589000.0,136.0,A Clockwork Orange,8.0
2000000,14.284787,1962-12-25,13129846.0,129.0,To Kill a Mockingbird,7.9
31500000,13.5963,1979-08-15,89460381.0,153.0,Apocalypse Now,8.0
5000000,15.589351,1968-12-21,5321508.0,175.0,Once Upon a Time in the West,8.1
32350000,14.586087,1983-05-23,572700000.0,135.0,Return of the Jedi,7.9
2500000,6.357321,1987-01-01,3200000.0,128.0,Wings of Desire,7.5
25000000,15.424092,1990-09-12,46836394.0,145.0,GoodFellas,8.2
11000000,23.37742,1979-05-25,104931801.0,117.0,Alien,7.9
11000000,10.704612,1992-10-09,0.0,81.0,Army of Darkness,7.3
11500000,12.250232,1985-06-01,4069653.0,162.0,Ran,7.9
806948,36.826309,1960-06-16,32000000.0,109.0,Psycho,8.3
27000000,10.076901,1980-06-17,115229890.0,133.0,The Blues Brothers,7.5
13000000,36.629307,1974-12-20,47542841.0,200.0,The Godfather: Part II,8.3
17000000,13.94148,1987-06-26,46357676.0,116.0,Full Metal Jacket,7.9
9000000,7.307967,1989-10-05,0.0,137.0,Henry V,7.4
18000000,12.677592,1984-10-26,51973029.0,160.0,Amadeus,7.8
30000000,32.182851,1984-02-16,0.0,229.0,Once Upon a Time in America,8.3
18000000,8.868558,1980-11-14,23000000.0,129.0,Raging Bull,7.7
4000000,18.146043,1977-04-19,38251425.0,93.0,Annie Hall,7.8
27000000,14.902397,1983-10-20,21500000.0,193.0,The Right Stuff,7.4
14000000,8.80338,1981-09-16,85000000.0,149.0,Das Boot,7.9
5500000,12.016821,1973-12-25,159616327.0,129.0,The Sting,7.9
1200000,10.878112,1971-12-20,0.0,91.0,Harold and Maude,7.7
700000,4.085688,1990-09-09,0.0,107.0,Trust,6.5
6400000,19.293562,1984-10-26,78371200.0,108.0,The Terminator,7.4
3000000,13.645568,1992-08-13,242623.0,104.0,Braindead,7.4
18000000,7.521346,1989-12-15,26828365.0,122.0,Glory,7.4
14000000,7.495853,1990-09-21,5080409.0,115.0,Miller's Crossing,7.5
16400000,19.905716,1989-06-02,235860116.0,129.0,Dead Poets Society,8.1
3000000,12.057829,1967-12-21,104945305.0,106.0,The Graduate,7.6
829000,9.665347,1958-04-23,2247465.0,95.0,Touch of Evil,7.6
3000000,8.851646,1957-10-02,27200000.0,161.0,The Bridge on the River Kwai,7.7
6000000,12.29227,1974-06-20,30000000.0,130.0,Chinatown,7.9
1200000,9.360003,1951-09-17,0.0,92.0,The Day the Earth Stood Still,7.3
3800000,8.070589,1948-01-24,4307000.0,126.0,The Treasure of the Sierra Madre,7.9
25710,7.409599,1987-12-01,0.0,91.0,Bad Taste,6.4
19000000,19.611589,1980-05-22,44017374.0,144.0,The Shining,8.1
8000000,15.206957,1986-08-22,52287414.0,89.0,Stand by Me,7.8
3600000,13.520764,1987-03-13,5923044.0,84.0,Evil Dead II,7.5
4000000,14.384114,1963-06-20,11744471.0,172.0,The Great Escape,7.8
15000000,7.729445,1978-12-08,50000000.0,183.0,The Deer Hunter,7.8
14600000,12.989627,1993-02-11,70906973.0,101.0,Groundhog Day,7.4
14000000,10.942149,1992-08-07,159157447.0,131.0,Unforgiven,7.7
80000000,7.991677,1962-10-24,96105910.0,126.0,The Manchurian Candidate,7.7
1120175,13.99011,1944-09-23,0.0,118.0,Arsenic and Old Lace,7.4
19000000,25.778509,1985-07-03,381109762.0,116.0,Back to the Future,8.0
11000000,6.584254,1991-12-27,119418501.0,130.0,Fried Green Tomatoes,7.6
12000000,14.382289,1970-01-25,89800000.0,172.0,Patton,7.3
8000000,10.888917,1988-07-16,553171.0,124.0,Akira,7.8
16000000,16.870392,1986-03-07,5900000.0,116.0,Highlander,6.8
3000000,9.718713,1967-06-22,16217773.0,126.0,Cool Hand Luke,7.7
2800000,9.339316,1974-12-15,86273333.0,106.0,Young Frankenstein,7.7
3500000,8.291886,1991-10-03,2015810.0,129.0,Night on Earth,7.5
2000000,9.241748,1940-10-15,11000000.0,125.0,The Great Dictator,8.1
2280000,8.03796,1940-11-13,83320000.0,124.0,Fantasia,7.2
730000,16.715935,1952-03-27,8000000.0,85.0,High Noon,7.6
5100000,5.429213,1980-10-02,0.0,103.0,Somewhere in Time,7.1
15000000,14.319743,1959-12-26,146900000.0,212.0,Ben-Hur,7.5
2500000,13.981499,1984-05-04,4736202.0,82.0,This Is Spinal Tap,7.6
48000000,14.788987,1989-05-24,474171806.0,127.0,Indiana Jones and the Last Crusade,7.6
22000000,12.383755,1982-11-30,77737889.0,191.0,Gandhi,7.4
17000000,6.815147,1988-02-05,10006806.0,171.0,The Unbearable Lightness of Being,7.0
3000000,6.175166,1985-12-13,20966644.0,117.0,A Room with a View,6.9
12000000,6.773407,1982-07-14,22244207.0,95.0,Pink Floyd: The Wall,7.7
14400000,11.460364,1984-11-02,34700291.0,141.0,The Killing Fields,7.5
1900000,6.379966,1956-03-15,3250000.0,98.0,Forbidden Planet,7.2
6000000,6.714577,1969-09-23,102308889.0,110.0,Butch Cassidy and the Sundance Kid,7.4
1746964,11.635837,1984-05-19,2181987.0,147.0,"Paris, Texas",7.7
23000000,2.14652,1991-09-12,0.0,287.0,Until the End of the World,6.3
16000000,8.34322,1989-07-21,92823546.0,96.0,When Harry Met Sally...,7.3
50000000,17.126768,1992-05-22,159773545.0,114.0,Alien³,6.2
10000000,13.390802,1981-08-21,31973249.0,97.0,An American Werewolf in London,7.2
1500000,6.401828,1993-09-29,0.0,90.0,Amityville: A New Generation,2.8
5000000,10.301342,1986-03-27,0.0,89.0,April Fool's Day,5.8
2500000,11.591462,1963-03-28,11403529.0,119.0,The Birds,7.3
240000,7.079055,1958-09-12,0.0,86.0,The Blob,6.2
2000000,2.232045,1980-09-01,0.0,92.0,Blood Beach,4.9
40000000,16.777675,1992-11-13,215862692.0,128.0,Dracula,7.1
393750,7.000417,1935-04-21,0.0,75.0,Bride of Frankenstein,7.4
6000000,12.721362,1992-10-16,25792310.0,99.0,Candyman,6.2
35000000,10.302735,1991-11-15,182300000.0,128.0,Cape Fear,7.0
1800000,9.277692,1976-11-03,33800000.0,98.0,Carrie,7.0
1800000,13.694713,1984-11-14,25504513.0,91.0,A Nightmare on Elm Street,7.2
2800000,16.641277,1976-06-06,60922980.0,111.0,The Omen,7.2
26000000,8.409956,1996-10-03,0.0,101.0,Blood and Wine,5.5
6000000,2.363293,1996-09-09,0.0,97.0,Albino Alligator,5.6
42000000,4.803721,1996-11-15,0.0,126.0,The Mirror Has Two Faces,6.5
46000000,8.808497,1996-11-21,150000000.0,111.0,Star Trek: First Contact,7.0
1000000,9.475693,1996-08-30,24444121.0,135.0,Sling Blade,7.4
60000000,7.898202,1996-11-15,129832389.0,89.0,Jingle All the Way,5.5
40000000,4.182641,1996-12-13,48093211.0,124.0,The Preacher's Wife,5.4
2535000,0.472335,1995-09-29,0.0,118.0,Zero Kelvin,6.4
3000000,10.879283,1996-05-09,2503829.0,102.0,Ridicule,7.4
25000000,9.412825,1996-11-27,0.0,124.0,The Crucible,6.7
54000000,11.470748,1996-11-17,320689294.0,103.0,101 Dalmatians,5.6
70000000,18.785984,1990-07-02,240031094.0,124.0,Die Hard 2,6.6
35000000,8.277765,1979-12-06,139000000.0,132.0,Star Trek: The Motion Picture,6.2
27000000,5.90057,1991-12-05,96900000.0,113.0,Star Trek VI: The Undiscovered Country,6.7
30000000,12.308007,1989-06-09,70200000.0,107.0,Star Trek V: The Final Frontier,5.6
12000000,7.160236,1982-06-03,96800000.0,113.0,Star Trek II: The Wrath of Khan,7.3
18000000,6.197298,1984-05-31,87000000.0,105.0,Star Trek III: The Search for Spock,6.4
24000000,12.596956,1986-11-25,133000000.0,119.0,Star Trek IV: The Voyage Home,6.9
80000000,15.001681,1992-06-19,280000000.0,126.0,Batman Returns,6.6
13000000,9.905174,1988-08-12,44726644.0,107.0,Young Guns,6.6
20000000,11.977636,1990-08-01,0.0,132.0,Young Guns II,6.3
6000000,7.854899,1978-07-07,181813770.0,110.0,Grease,7.2
13200000,14.202364,1982-06-11,15171476.0,115.0,Grease 2,4.9
12000000,5.845712,1990-10-05,46044400.0,94.0,Marked for Death,5.6
35000000,9.918269,1992-10-08,156563139.0,103.0,Under Siege,6.1
7000000,19.726114,1975-06-18,470654000.0,124.0,Jaws,7.5
20000000,11.21306,1978-06-16,187884007.0,116.0,Jaws 2,5.9
20500000,16.603041,1983-03-16,87987055.0,99.0,Jaws 3-D,4.2
70000000,15.63424,1996-12-12,101371017.0,106.0,Mars Attacks!,6.1
3000000,2.225234,1996-12-13,153155.0,104.0,Citizen Ruth,6.8
50000000,11.807601,1996-12-06,273552592.0,139.0,Jerry Maguire,6.7
6000000,14.011415,1987-03-01,29180280.0,94.0,Raising Arizona,7.2
23000000,5.307984,1996-12-18,12803305.0,98.0,Marvin's Room,6.6
12000000,8.855685,1996-12-15,0.0,81.0,Beavis and Butt-Head Do America,6.5
14000000,13.326443,1996-12-20,173046663.0,111.0,Scream,7.0
40000000,15.228794,1992-09-25,75505856.0,112.0,The Last of the Mohicans,7.1
1300000,7.94599,1996-12-20,0.0,106.0,The Whole Wide World,6.4
55000000,6.709803,1996-12-14,141047179.0,134.0,Evita,5.9
500000,0.001202,1995-08-29,0.0,113.0,Hearts and Minds,0.0
55000000,5.304043,1997-01-09,11466088.0,100.0,Turbulence,5.2
55000000,10.519481,1997-01-16,31987563.0,117.0,Metro,5.3
116000000,7.240753,1997-02-07,178127760.0,108.0,Dante's Peak,5.8
8000000,2.93818,1997-01-24,589304.0,106.0,Prefontaine,6.7
16000000,7.566377,1997-02-07,0.0,105.0,The Beautician and the Beast,5.2
17000000,3.194883,1997-02-07,0.0,82.0,The Pest,5.0
50000000,7.66124,1997-02-14,50068310.0,121.0,Absolute Power,6.4
25000000,9.304901,1997-02-13,36400360.0,93.0,Vegas Vacation,6.0
15000000,8.449722,1997-01-15,3675201.0,134.0,Lost Highway,7.5
30000000,2.899809,1997-02-21,13130349.0,140.0,Rosewood,6.7
35000000,12.201954,1997-02-27,41954997.0,127.0,Donnie Brasco,7.4
8000000,1.922014,1997-03-14,0.0,97.0,City of Industry,5.6
1000000,6.610419,1997-01-01,0.0,90.0,Best Men,5.6
3000000,7.124652,1996-09-11,4109095.0,117.0,Kama Sutra - A Tale of Love,5.7
28000000,10.928417,1997-03-07,41230799.0,109.0,Private Parts,6.7
10000000,1.251862,1997-03-14,0.0,104.0,Love Jones,8.1
68000000,10.97633,1997-04-03,118063304.0,116.0,The Saint,5.9
35000000,3.132331,1997-02-13,0.0,121.0,Smilla's Sense of Snow,6.6
10000000,7.540612,1996-07-17,0.0,100.0,Crash,6.5
45000000,10.102471,1997-03-21,302710615.0,86.0,Liar Liar,6.4
20000000,7.390306,1997-03-21,60000000.0,127.0,Selena,7.1
90000000,10.675073,1997-03-12,140807547.0,107.0,The Devil's Own,5.9
32000000,3.406836,1997-03-26,3566637.0,75.0,Cats Don't Dance,7.1
10000000,5.436745,1997-03-27,17979739.0,99.0,Turbo: A Power Rangers Movie,4.6
35000000,5.660835,1997-04-04,791830.0,108.0,Anna Karenina,6.4
30000000,5.452961,1997-04-04,0.0,93.0,Double Team,4.4
45000000,14.386089,1997-04-11,136885767.0,89.0,Anaconda,4.8
16000000,1.462139,1997-04-11,0.0,122.0,Paradise Road,6.2
90000000,13.147917,1997-04-25,0.0,104.0,Volcano,5.2
16500000,11.749159,1997-05-02,67683989.0,94.0,Austin Powers: International Man of Mystery,6.5
36000000,7.926621,1997-05-02,50159144.0,95.0,Breakdown,6.6
85000000,5.295556,1997-05-09,0.0,89.0,Fathers' Day,5.1
90000000,24.30526,1997-05-07,263920180.0,126.0,The Fifth Element,7.3
2000000,1.7442,1997-05-16,2900000.0,108.0,Love! Valour! Compassion!,5.7
73000000,0.788123,1997-05-23,229074524.0,129.0,The Lost World: Jurassic Park,6.2
75000000,11.545982,1997-06-01,224012234.0,115.0,Con Air,6.5
160000000,11.268531,1997-06-13,164508066.0,121.0,Speed 2: Cruise Control,4.1
500000,0.321515,1997-06-06,10300.0,95.0,Squeeze,6.0
125000000,17.038824,1997-06-20,238207122.0,125.0,Batman & Robin,4.2
85000000,14.048694,1997-06-26,252712101.0,93.0,Hercules,7.3
38000000,4.678572,1997-06-19,299288605.0,105.0,My Best Friend's Wedding,6.4
900000,7.543337,1963-10-21,528428.0,103.0,Contempt,7.5
80000000,11.467391,1997-06-27,245676146.0,138.0,Face/Off,6.8
90000000,15.781024,1997-07-02,589390539.0,98.0,Men in Black,6.9
28000000,3.354869,1997-07-11,8345056.0,86.0,A Simple Wish,5.5
90000000,14.374866,1997-07-11,171120329.0,150.0,Contact,7.2
50000000,9.37934,1997-08-22,48169156.0,125.0,G.I. Jane,6.0
20000000,10.52008,1982-04-02,79114085.0,129.0,Conan the Barbarian,6.6
55000000,9.559685,1997-07-15,0.0,92.0,George of the Jungle,5.4
15000000,9.15931,1997-08-15,44862187.0,104.0,Cop Land,6.6
60000000,11.335072,1997-08-15,26673242.0,96.0,Event Horizon,6.4
40000000,11.366417,1997-07-31,87840042.0,96.0,Spawn,5.0
3000000,9.407128,1997-08-01,23144499.0,98.0,Air Bud,5.3
19000000,4.347079,1997-08-01,44332015.0,105.0,Picture Perfect,5.1
75000000,14.261798,1997-08-07,136982834.0,135.0,Conspiracy Theory,6.5
50000000,3.713996,1998-01-30,0.0,100.0,Desperate Measures,5.9
16000000,2.890462,1997-08-15,1686429.0,97.0,Steel,4.2
18000000,2.314911,1997-08-29,0.0,100.0,She's So Lovely,5.3
30000000,2.384882,1997-08-27,0.0,130.0,Hoodlum,6.5
30000000,9.128905,1997-08-22,25480490.0,105.0,Mimic,5.7
85000000,12.173291,1997-07-25,315156409.0,124.0,Air Force One,6.2
20000000,6.476493,1997-07-29,5716080.0,119.0,One Eight Seven,6.5
30000000,15.91126,1990-03-02,199200000.0,134.0,The Hunt for Red October,7.2
2500000,7.289727,1991-10-17,0.0,104.0,My Own Private Idaho,7.1
35000000,9.949805,1997-09-10,0.0,90.0,In & Out,6.3
50000000,8.868114,1997-09-26,0.0,124.0,The Peacemaker,5.8
35000000,10.989442,1997-09-19,126216940.0,138.0,L.A. Confidential,7.7
70000000,11.483493,1997-09-12,131457682.0,136.0,Seven Years in Tibet,7.0
27000000,12.235391,1997-10-03,60527873.0,115.0,Kiss the Girls,6.2
5000000,5.215107,1997-09-19,15719109.0,90.0,Wishmaster,5.6
50000000,14.825587,1997-09-12,109423648.0,129.0,The Game,7.5
60000000,7.83099,1997-09-05,16000000.0,105.0,Fire Down Below,5.0
19000000,7.923639,1997-10-03,6682098.0,125.0,U Turn,6.5
18000000,7.146352,1997-09-27,8038061.0,112.0,The Ice Storm,6.9
250000,12.311564,1997-04-04,12021272.0,113.0,Chasing Amy,6.7
3500000,8.333322,1997-08-13,257850122.0,91.0,The Full Monty,6.9
17000000,7.417157,1997-10-17,125586134.0,100.0,I Know What You Did Last Summer,5.6
57000000,10.920124,1997-10-17,152944660.0,144.0,The Devil's Advocate,7.2
16000000,5.345663,1997-10-10,0.0,95.0,RocketMan,5.4
12000000,9.657642,1997-10-17,4000000.0,94.0,Playing God,5.6
1500000,3.974374,1997-10-10,626057.0,85.0,The House of Yes,6.3
36000000,12.89312,1997-09-07,12532777.0,106.0,Gattaca,7.5
12000000,15.996171,1997-10-24,0.0,103.0,A Life Less Ordinary,6.2
37000000,3.742824,1997-10-31,6482195.0,118.0,Switchback,5.8
10000000,11.341505,1981-06-25,85300000.0,106.0,Stripes,6.5
18000000,12.799853,1997-07-03,251212670.0,85.0,Bean,6.3
50000000,4.909738,1997-11-07,10541523.0,114.0,Mad City,5.9
24000000,2.818802,1997-11-14,2642983.0,102.0,One Night Stand,5.7
